,File,Weights,Labels
53,sdxl_composition_1_2.png,"[0.35925487, 0.34683406, 0.3088946, 0.3023724, 0.28744805, 0.2820164, 0.26999214, 0.2619719, 0.2457915, 0.23865482, 0.19982228, 0.1933399, 0.1877642, 0.18491164, 0.17666511, 0.1734188, 0.17277704, 0.17067212, 0.15921868, 0.1544281, 0.15384415, 0.13971761, 0.12949762, 0.09291169]","['Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
54,sdxl_composition_1_3.png,"[0.32751283, 0.32290077, 0.32168728, 0.32087365, 0.30837953, 0.28782055, 0.27018532, 0.26454332, 0.24363303, 0.21112457, 0.20149595, 0.20108096, 0.19706503, 0.19071513, 0.18871912, 0.18290782, 0.17822203, 0.17446455, 0.15909208, 0.15595981, 0.15535022, 0.14614585, 0.1239894, 0.078256205]","['Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
55,sdxl_composition_1_4.png,"[0.3700724, 0.3678466, 0.31251526, 0.309768, 0.30056405, 0.29782677, 0.2785247, 0.27277458, 0.2455079, 0.24458656, 0.23284402, 0.22553045, 0.21391886, 0.21368887, 0.20744643, 0.20731108, 0.20543033, 0.20143922, 0.19804159, 0.19461882, 0.18923828, 0.1729553, 0.13675517, 0.08114367]","['Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
56,sd2.1_composition_1_1.png,"[0.3840766, 0.2931803, 0.29132694, 0.27963394, 0.27716696, 0.26855627, 0.26192337, 0.2617434, 0.2558716, 0.25189406, 0.21724045, 0.20858727, 0.20342201, 0.20082116, 0.19800271, 0.1897724, 0.18497767, 0.18473163, 0.16887322, 0.15594372, 0.14179347, 0.13975382, 0.11374456, 0.076190725]","['Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
57,sd2.1_composition_1_2.png,"[0.32061538, 0.27511406, 0.24026027, 0.23988312, 0.23252591, 0.2165777, 0.20975342, 0.20335992, 0.19630125, 0.17873922, 0.1613377, 0.14665842, 0.14621168, 0.1461443, 0.13468885, 0.1302966, 0.123352714, 0.114559576, 0.100310415, 0.09259508, 0.08760991, 0.08617701, 0.060176123, 0.022133391]","['Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
58,sd2.1_composition_1_3.png,"[0.33144778, 0.29829, 0.26097608, 0.26000196, 0.2572552, 0.24384609, 0.2267358, 0.21659498, 0.20740063, 0.20649649, 0.19994844, 0.19392288, 0.18270667, 0.17585965, 0.1602774, 0.15641111, 0.14757219, 0.13668013, 0.12049874, 0.119191796, 0.11044753, 0.10417306, 0.08381064, 0.03418016]","['Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
59,sd2.1_composition_1_4.png,"[0.34190536, 0.29541343, 0.2911433, 0.29070404, 0.27821591, 0.2481257, 0.23955566, 0.23361164, 0.23174642, 0.22616982, 0.20235245, 0.18203299, 0.18195139, 0.17948592, 0.17742339, 0.17401794, 0.16844928, 0.15554437, 0.13051273, 0.12172357, 0.12076145, 0.103820935, 0.10372546, 0.032972325]","['Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
60,sd2.1_emotion_1_2.png,"[0.41052687, 0.3392018, 0.32551095, 0.31258774, 0.30468357, 0.2900649, 0.27140236, 0.26891446, 0.26548293, 0.250841, 0.21688691, 0.20926183, 0.20537508, 0.20350707, 0.20218486, 0.19139953, 0.18717498, 0.18318805, 0.17450428, 0.1726077, 0.1506725, 0.14937067, 0.14625117, 0.09153576]","['Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
61,sd2.1_emotion_1_3.png,"[0.4117372, 0.33944023, 0.33139318, 0.3275514, 0.29440922, 0.28970265, 0.28561932, 0.27283013, 0.24490485, 0.2262949, 0.22226183, 0.21178465, 0.20618208, 0.20167401, 0.18667644, 0.17909834, 0.17684758, 0.17612189, 0.17564367, 0.17310955, 0.16029602, 0.15440252, 0.15324144, 0.10354382]","['Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
62,sd2.1_emotion_1_1.png,"[0.40020183, 0.3269439, 0.301121, 0.30009156, 0.29854235, 0.2951386, 0.2912128, 0.27087072, 0.26311237, 0.26097447, 0.23667037, 0.22616485, 0.22255482, 0.20927596, 0.20913835, 0.2057544, 0.20481111, 0.20266786, 0.19182663, 0.18987185, 0.1885294, 0.18267378, 0.16278414, 0.11429709]","['Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
63,sd2.1_emotion_1_4.png,"[0.37674868, 0.34942275, 0.3349039, 0.32976305, 0.32240856, 0.29622585, 0.29591918, 0.2868836, 0.27883774, 0.25262785, 0.24072143, 0.2366609, 0.23509872, 0.2303378, 0.22874632, 0.21227911, 0.20656271, 0.20600286, 0.20014709, 0.19926491, 0.19843823, 0.18772547, 0.18119541, 0.10264273]","['Generate an artwork that conveys a sense of tranquility and calmness, depicting a peaceful lakeside sunset', 'Create a digital painting that portrays a familiar object or scene in an unexpected and visually compelling way', 'Create a balanced and visually pleasing artwork using the rule of thirds, depicting a serene forest landscape', 'Create a landscape that transitions smoothly through all four seasons (spring, summer, autumn, and winter). The artwork should depict the changing colors, textures, and atmospheric qualities associated with each season, while maintaining a harmonious overall composition', 'Generate a visually stunning landscape that showcases the grandeur of a mountain range or a serene countryside', 'Create an artwork that explores the beauty of light and shadow, emphasizing the interplay of highlights and lowlights', 'Generate an image of a winding road disappearing into the distance, effectively conveying a sense of depth', 'Design an artwork that portrays a specific emotion, such as profound sadness, capturing the solitude of a rainy day', ""Design an imaginative composition featuring surreal elements that challenge the viewer's perception"", 'Produce a painting that captures the essence of anticipation and curiosity, depicting a child exploring a mysterious forest', ""Produce a still life painting of objects placed on a table, capturing the correct proportions and angles from the viewer's perspective"", 'Design a portrait of a person, capturing their unique features and conveying their inner beauty', 'Produce an artwork inspired by nature that incorporates organic forms and unconventional textures', 'Generate an abstract artwork that combines geometric shapes and vibrant colors to evoke a sense of energy', 'Design an asymmetrical composition that captures the intensity and movement of a live music performance', 'Produce an artwork that seamlessly combines elements from the Cubist, Surrealist, and Pop Art movements, showcasing the distinctive characteristics and visual styles of each movement in a unified composition', 'Produce an illustration that combines elements from different architectural styles, such as Gothic, Art Deco, and Modernist, in a cohesive and visually engaging manner. The artwork should highlight key architectural features from each style while maintaining a sense of unity', 'Produce a still life painting featuring a bouquet of flowers, focusing on capturing their delicate beauty and vibrant colors', 'Generate a dynamic composition with a clear focal point that leads the viewer through a bustling city street during rush hour', 'Create an abstract composition that evokes feelings of joy, energy, or excitement, inspired by the vibrant colors of a carnival', 'Design a composition featuring a person looking out from a high balcony, showcasing accurate foreshortening', ""Generate a portrait that fuses the unique artistic traits of Vincent van Gogh, Pablo Picasso, and Frida Kahl. The artwork should capture the essence of each artist's style while maintaining coherence and balance"", 'Create an artwork that showcases a bustling market scene with multiple figures, demonstrating proper spatial relationships', 'Produce a symmetrical composition featuring a still life arrangement of fruit and a vintage teapot, showcasing harmony and elegance']"
